refund_request_id,payment_id,merchant_id,order_id,currency,captured_amount_paise,amount_refunded_paise,active_reservation_amount_paise,refundable_balance_paise,payment_status,payment_exists,merchant_matches,currency_matches,snapshot_as_of,source
v2_rr_0000135,v2_pay_0000135,v2_benchmark_merchant,ord_0000878,INR,1903000,0,0,1903000,captured,True,True,True,2009-12-21T12:55:46.256365616Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000136,v2_pay_0000136,v2_benchmark_merchant,ord_0000137,INR,4017000,0,0,4017000,captured,True,True,True,2009-12-21T15:14:20.959194879Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000137,v2_pay_0000137,v2_benchmark_merchant,ord_0000392,INR,5198900,0,0,5198900,captured,True,True,True,2009-12-21T15:50:41.680792960Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000138,v2_pay_0000138,v2_benchmark_merchant,ord_0001122,INR,2901500,0,0,2901500,captured,True,True,True,2009-12-21T16:25:58.984405747Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000139,v2_pay_0000139,v2_benchmark_merchant,ord_0001021,INR,1497000,315551,0,1181449,captured,True,True,True,2009-12-21T18:58:16.559975846Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000140,v2_pay_0000140,v2_benchmark_merchant,ord_0000851,INR,6611600,0,0,6611600,captured,True,True,True,2009-12-21T21:53:12.630942980Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000141,v2_pay_0000141,v2_benchmark_merchant,ord_0000606,INR,2859000,664912,0,2194088,captured,True,True,True,2009-12-21T23:26:08.302347015Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000142,v2_pay_0000142,v2_benchmark_merchant,ord_0000045,INR,3771500,0,0,3771500,captured,True,True,True,2009-12-21T23:37:38.952426015Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000143,v2_pay_0000143,v2_benchmark_merchant,ord_0000675,INR,78000,0,0,78000,captured,True,True,True,2009-12-22T00:26:26.878673952Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000144,v2_pay_0000144,v2_benchmark_merchant,ord_0000353,INR,1606900,0,0,1606900,captured,True,True,True,2009-12-22T01:33:14.370769507Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000145,v2_pay_0000145,v2_benchmark_merchant,ord_0001482,INR,83700800,11196840,0,72503960,captured,True,True,True,2009-12-22T02:22:14.841728325Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000146,v2_pay_0000146,v2_benchmark_merchant,ord_0000249,INR,546000,0,0,546000,captured,True,True,True,2009-12-22T02:37:57.954205652Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000147,v2_pay_0000147,v2_benchmark_merchant,ord_0000272,INR,3086000,732614,0,2353386,captured,True,True,True,2009-12-22T03:07:50.862732811Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000148,v2_pay_0000148,v2_benchmark_merchant,ord_0001238,INR,3807800,0,0,3807800,captured,True,True,True,2009-12-22T03:18:58.922830447Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000149,v2_pay_0000149,v2_benchmark_merchant,ord_0000642,INR,2853500,655789,0,2197711,captured,True,True,True,2009-12-22T04:42:42.805647670Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000150,v2_pay_0000150,v2_benchmark_merchant,ord_0000082,INR,4469800,0,0,4469800,captured,True,True,True,2009-12-22T05:03:36.987387846Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000151,v2_pay_0000151,v2_benchmark_merchant,ord_0001335,INR,4221500,0,0,4221500,captured,True,True,True,2009-12-22T05:36:39.204356487Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000152,v2_pay_0000152,v2_benchmark_merchant,ord_0000393,INR,2976800,0,0,2976800,captured,True,True,True,2009-12-22T05:51:47.384800062Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000153,v2_pay_0000153,v2_benchmark_merchant,ord_0001078,INR,3483400,0,0,3483400,captured,True,True,True,2009-12-22T06:09:20.618010001Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000154,v2_pay_0000154,v2_benchmark_merchant,ord_0000859,INR,1093500,0,0,1093500,captured,True,True,True,2009-12-22T06:42:56.314109751Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000155,v2_pay_0000155,v2_benchmark_merchant,ord_0000218,INR,5257100,1544587,0,3712513,captured,True,True,True,2009-12-22T07:16:48.919982082Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000156,v2_pay_0000156,v2_benchmark_merchant,ord_0000750,INR,2132700,0,0,2132700,captured,True,True,True,2009-12-22T07:54:50.666859055Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000157,v2_pay_0000157,v2_benchmark_merchant,ord_0000728,INR,37963700,6065065,0,31898635,captured,True,True,True,2009-12-22T08:19:39.982521637Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000158,v2_pay_0000158,v2_benchmark_merchant,ord_0000226,INR,5974000,0,0,5974000,captured,True,True,True,2009-12-22T08:29:58.938860730Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000159,v2_pay_0000159,v2_benchmark_merchant,ord_0001126,INR,1778400,0,0,1778400,captured,True,True,True,2009-12-22T09:04:09.726942237Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000160,v2_pay_0000160,v2_benchmark_merchant,ord_0001190,INR,8470000,0,0,8470000,captured,True,True,True,2009-12-22T09:10:08.721511768Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000161,v2_pay_0000161,v2_benchmark_merchant,ord_0001360,INR,33267200,0,0,33267200,captured,True,True,True,2009-12-22T11:18:37.733058280Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000162,v2_pay_0000162,v2_benchmark_merchant,ord_0000985,INR,5394700,0,0,5394700,captured,True,True,True,2009-12-22T13:17:08.578560072Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000163,v2_pay_0000163,v2_benchmark_merchant,ord_0001204,INR,2088000,0,0,2088000,captured,True,True,True,2009-12-22T13:23:28.282370121Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000164,v2_pay_0000164,v2_benchmark_merchant,ord_0000231,INR,3001000,0,0,3001000,captured,True,True,True,2009-12-22T18:10:06.741822824Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000165,v2_pay_0000165,v2_benchmark_merchant,ord_0001223,INR,5387700,0,0,5387700,captured,True,True,True,2009-12-22T22:07:56.783586840Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000166,v2_pay_0000166,v2_benchmark_merchant,ord_0001103,INR,3188500,0,0,3188500,captured,True,True,True,2009-12-22T22:43:55.286164480Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000167,v2_pay_0000167,v2_benchmark_merchant,ord_0001038,INR,3004200,0,0,3004200,captured,True,True,True,2009-12-22T23:09:35.360339214Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000168,v2_pay_0000168,v2_benchmark_merchant,ord_0001147,INR,6861300,0,0,6861300,captured,True,True,True,2009-12-22T23:50:58.283899010Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000169,v2_pay_0000169,v2_benchmark_merchant,ord_0001201,INR,5313000,0,0,5313000,captured,True,True,True,2009-12-23T00:36:36.169950136Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000170,v2_pay_0000170,v2_benchmark_merchant,ord_0001000,INR,2701800,397488,0,2304312,captured,True,True,True,2009-12-23T00:37:31.855990053Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000171,v2_pay_0000171,v2_benchmark_merchant,ord_0000494,INR,1836000,0,0,1836000,captured,True,True,True,2009-12-23T01:10:02.745394851Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000172,v2_pay_0000172,v2_benchmark_merchant,ord_0001318,INR,1153000,97821,0,1055179,captured,True,True,True,2009-12-23T02:15:48.352495038Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000173,v2_pay_0000173,v2_benchmark_merchant,ord_0000443,INR,595000,0,0,595000,captured,True,True,True,2009-12-23T03:23:07.273489353Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000174,v2_pay_0000174,v2_benchmark_merchant,ord_0000068,INR,2634200,750919,0,1883281,captured,True,True,True,2009-12-23T03:27:01.101757641Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000175,v2_pay_0000175,v2_benchmark_merchant,ord_0001043,INR,3590000,0,0,3590000,captured,True,True,True,2009-12-23T03:35:46.621605458Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000176,v2_pay_0000176,v2_benchmark_merchant,ord_0000696,INR,2114100,0,0,2114100,captured,True,True,True,2009-12-23T05:12:27.421701735Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000177,v2_pay_0000177,v2_benchmark_merchant,ord_0000089,INR,127500,0,0,127500,captured,True,True,True,2009-12-23T06:04:52.581505660Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000178,v2_pay_0000178,v2_benchmark_merchant,ord_0000759,INR,3280200,0,0,3280200,captured,True,True,True,2009-12-23T06:28:16.486122808Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000179,v2_pay_0000179,v2_benchmark_merchant,ord_0000703,INR,423000,44145,0,378855,captured,True,True,True,2009-12-23T07:17:07.892535559Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000180,v2_pay_0000180,v2_benchmark_merchant,ord_0001222,INR,1464600,0,0,1464600,captured,True,True,True,2009-12-23T07:56:09.558605726Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000181,v2_pay_0000181,v2_benchmark_merchant,ord_0001193,INR,612000,0,0,612000,captured,True,True,True,2009-12-23T10:10:44.395843473Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000182,v2_pay_0000182,v2_benchmark_merchant,ord_0000012,INR,1300000,0,0,1300000,captured,True,True,True,2009-12-23T11:37:39.534367363Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000183,v2_pay_0000183,v2_benchmark_merchant,ord_0000212,INR,399800,0,0,399800,captured,True,True,True,2009-12-23T16:38:43.760547265Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000184,v2_pay_0000184,v2_benchmark_merchant,ord_0000735,INR,1041500,0,0,1041500,captured,True,True,True,2009-12-23T19:48:26.081396485Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000185,v2_pay_0000185,v2_benchmark_merchant,ord_0000946,INR,4391800,0,0,4391800,captured,True,True,True,2009-12-23T19:57:14.453909290Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000186,v2_pay_0000186,v2_benchmark_merchant,ord_0000017,INR,1483000,0,0,1483000,captured,True,True,True,2009-12-23T20:48:10.422992504Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000187,v2_pay_0000187,v2_benchmark_merchant,ord_0001136,INR,223900,45166,0,178734,captured,True,True,True,2009-12-23T21:46:27.196571726Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000188,v2_pay_0000188,v2_benchmark_merchant,ord_0001036,INR,3613700,0,0,3613700,captured,True,True,True,2009-12-23T22:47:04.210198402Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000189,v2_pay_0000189,v2_benchmark_merchant,ord_0000175,INR,1098400,0,0,1098400,captured,True,True,True,2009-12-23T23:36:31.748551406Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000190,v2_pay_0000190,v2_benchmark_merchant,ord_0000419,INR,2319000,0,0,2319000,captured,True,True,True,2009-12-24T00:32:33.627330316Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000191,v2_pay_0000191,v2_benchmark_merchant,ord_0000129,INR,895900,0,0,895900,captured,True,True,True,2009-12-24T01:53:56.596262720Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000192,v2_pay_0000192,v2_benchmark_merchant,ord_0000363,INR,65291100,0,0,65291100,captured,True,True,True,2009-12-24T03:05:40.929689172Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000193,v2_pay_0000193,v2_benchmark_merchant,ord_0000577,INR,2249800,0,0,2249800,captured,True,True,True,2009-12-24T05:35:51.788274336Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000194,v2_pay_0000194,v2_benchmark_merchant,ord_0000130,INR,450000,0,0,450000,captured,True,True,True,2009-12-24T07:11:31.242711945Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000195,v2_pay_0000195,v2_benchmark_merchant,ord_0000290,INR,611200,0,0,611200,captured,True,True,True,2009-12-24T07:29:54.094708974Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000196,v2_pay_0000196,v2_benchmark_merchant,ord_0001026,INR,11771100,0,0,11771100,captured,True,True,True,2009-12-24T08:04:02.869272693Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000197,v2_pay_0000197,v2_benchmark_merchant,ord_0001090,INR,319300,0,0,319300,captured,True,True,True,2009-12-24T10:17:27.400501570Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000198,v2_pay_0000198,v2_benchmark_merchant,ord_0000186,INR,3712700,0,0,3712700,captured,True,True,True,2009-12-24T10:28:38.390805506Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000199,v2_pay_0000199,v2_benchmark_merchant,ord_0000936,INR,1779100,0,0,1779100,captured,True,True,True,2009-12-24T10:54:38.566723400Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000200,v2_pay_0000200,v2_benchmark_merchant,ord_0000172,INR,2511700,0,0,2511700,captured,True,True,True,2009-12-24T11:04:29.774785164Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000201,v2_pay_0000201,v2_benchmark_merchant,ord_0000238,INR,2037800,0,0,2037800,captured,True,True,True,2009-12-24T11:38:42.332155826Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000202,v2_pay_0000202,v2_benchmark_merchant,ord_0000110,INR,8280900,0,0,8280900,captured,True,True,True,2009-12-24T11:43:24.024024529Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000203,v2_pay_0000203,v2_benchmark_merchant,ord_0000817,INR,15529000,0,0,15529000,captured,True,True,True,2009-12-24T11:46:03.888051465Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000204,v2_pay_0000204,v2_benchmark_merchant,ord_0000664,INR,3064500,0,0,3064500,captured,True,True,True,2009-12-24T12:42:17.612262123Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000205,v2_pay_0000205,v2_benchmark_merchant,ord_0000656,INR,3027800,0,0,3027800,captured,True,True,True,2009-12-24T13:01:42.696141580Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000206,v2_pay_0000206,v2_benchmark_merchant,ord_0000116,INR,5384600,0,0,5384600,captured,True,True,True,2009-12-24T17:17:29.944765728Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000207,v2_pay_0000207,v2_benchmark_merchant,ord_0000309,INR,5843500,0,0,5843500,captured,True,True,True,2009-12-24T18:33:39.406184269Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000208,v2_pay_0000208,v2_benchmark_merchant,ord_0001033,INR,3368200,0,0,3368200,captured,True,True,True,2009-12-24T19:29:27.748693772Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000209,v2_pay_0000209,v2_benchmark_merchant,ord_0001391,INR,2243400,0,0,2243400,captured,True,True,True,2009-12-24T20:12:10.917970887Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000210,v2_pay_0000210,v2_benchmark_merchant,ord_0001156,INR,885000,0,0,885000,captured,True,True,True,2009-12-24T20:51:32.220523773Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000211,v2_pay_0000211,v2_benchmark_merchant,ord_0000331,INR,3143700,0,0,3143700,captured,True,True,True,2009-12-24T20:58:43.127397676Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000212,v2_pay_0000212,v2_benchmark_merchant,ord_0000800,INR,2672600,0,0,2672600,captured,True,True,True,2009-12-24T20:59:38.824688325Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000213,v2_pay_0000213,v2_benchmark_merchant,ord_0000972,INR,8996400,0,0,8996400,captured,True,True,True,2009-12-24T22:08:55.854119667Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000214,v2_pay_0000214,v2_benchmark_merchant,ord_0000006,INR,3443400,0,0,3443400,captured,True,True,True,2009-12-24T22:37:04.754799546Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000215,v2_pay_0000215,v2_benchmark_merchant,ord_0000954,INR,1229500,0,0,1229500,captured,True,True,True,2009-12-24T22:37:45.530649252Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000216,v2_pay_0000216,v2_benchmark_merchant,ord_0000260,INR,9125600,0,0,9125600,captured,True,True,True,2009-12-25T03:29:43.675123845Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000217,v2_pay_0000217,v2_benchmark_merchant,ord_0000049,INR,8591000,0,0,8591000,captured,True,True,True,2009-12-25T04:51:38.592378210Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000218,v2_pay_0000218,v2_benchmark_merchant,ord_0001439,INR,3482000,0,0,3482000,captured,True,True,True,2009-12-25T05:13:55.246988528Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000219,v2_pay_0000219,v2_benchmark_merchant,ord_0000581,INR,4250900,0,0,4250900,captured,True,True,True,2009-12-25T07:05:59.927132757Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000220,v2_pay_0000220,v2_benchmark_merchant,ord_0000234,INR,3379300,1160801,0,2218499,captured,True,True,True,2009-12-25T08:48:32.659925058Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000221,v2_pay_0000221,v2_benchmark_merchant,ord_0001413,INR,2860400,0,0,2860400,captured,True,True,True,2009-12-25T09:11:58.849470135Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000222,v2_pay_0000222,v2_benchmark_merchant,ord_0000280,INR,1803900,0,0,1803900,captured,True,True,True,2009-12-25T11:15:12.734198360Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000223,v2_pay_0000223,v2_benchmark_merchant,ord_0000839,INR,12500,0,0,12500,captured,True,True,True,2009-12-25T11:42:52.192595431Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000224,v2_pay_0000224,v2_benchmark_merchant,ord_0001212,INR,3774900,872175,0,2902725,captured,True,True,True,2009-12-25T13:16:50.629637661Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000225,v2_pay_0000225,v2_benchmark_merchant,ord_0001252,INR,1878400,0,0,1878400,captured,True,True,True,2009-12-25T15:03:09.008156380Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000226,v2_pay_0000226,v2_benchmark_merchant,ord_0000920,INR,3287000,892892,0,2394108,captured,True,True,True,2009-12-25T22:12:33.777835069Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000227,v2_pay_0000227,v2_benchmark_merchant,ord_0000697,INR,100000,0,0,100000,captured,True,True,True,2009-12-25T22:45:19.004539876Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000228,v2_pay_0000228,v2_benchmark_merchant,ord_0000699,INR,7928400,0,0,7928400,captured,True,True,True,2009-12-26T04:21:19.344719295Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000229,v2_pay_0000229,v2_benchmark_merchant,ord_0001411,INR,512500,160880,0,351620,captured,True,True,True,2009-12-26T04:39:03.365817102Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000230,v2_pay_0000230,v2_benchmark_merchant,ord_0001158,INR,1495000,0,0,1495000,captured,True,True,True,2009-12-26T07:00:35.668217522Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000231,v2_pay_0000231,v2_benchmark_merchant,ord_0000898,INR,13619100,0,0,13619100,captured,True,True,True,2009-12-26T07:22:02.069525858Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000232,v2_pay_0000232,v2_benchmark_merchant,ord_0001123,INR,138542000,35067463,0,103474537,captured,True,True,True,2009-12-26T07:28:40.942144816Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000233,v2_pay_0000233,v2_benchmark_merchant,ord_0001130,INR,4092000,0,0,4092000,captured,True,True,True,2009-12-26T07:33:48.567197731Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000234,v2_pay_0000234,v2_benchmark_merchant,ord_0001546,INR,5111400,0,0,5111400,captured,True,True,True,2009-12-26T07:59:52.268427812Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000235,v2_pay_0000235,v2_benchmark_merchant,ord_0001491,INR,3760000,0,0,3760000,captured,True,True,True,2009-12-26T09:03:35.017331054Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000236,v2_pay_0000236,v2_benchmark_merchant,ord_0000570,INR,4260000,0,0,4260000,captured,True,True,True,2009-12-26T09:21:19.891141845Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000237,v2_pay_0000237,v2_benchmark_merchant,ord_0000508,INR,2893000,0,0,2893000,captured,True,True,True,2009-12-26T09:50:03.779761879Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000238,v2_pay_0000238,v2_benchmark_merchant,ord_0000861,INR,335500,0,0,335500,captured,True,True,True,2009-12-26T13:30:39.562360413Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000239,v2_pay_0000239,v2_benchmark_merchant,ord_0000042,INR,3824100,0,0,3824100,captured,True,True,True,2009-12-26T14:12:49.272907188Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000240,v2_pay_0000240,v2_benchmark_merchant,ord_0000598,INR,2421000,348938,0,2072062,captured,True,True,True,2009-12-26T14:33:14.394229480Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000241,v2_pay_0000241,v2_benchmark_merchant,ord_0000209,INR,9877300,0,0,9877300,captured,True,True,True,2009-12-26T14:53:39.729901508Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000242,v2_pay_0000242,v2_benchmark_merchant,ord_0001205,INR,2160000,0,0,2160000,captured,True,True,True,2009-12-26T18:05:11.234001182Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000243,v2_pay_0000243,v2_benchmark_merchant,ord_0001570,INR,172500,0,0,172500,captured,True,True,True,2009-12-26T18:16:52.349670543Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000244,v2_pay_0000244,v2_benchmark_merchant,ord_0001626,INR,5685100,0,0,5685100,captured,True,True,True,2009-12-26T18:17:22.628205193Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000245,v2_pay_0000245,v2_benchmark_merchant,ord_0001155,INR,504000,0,0,504000,captured,True,True,True,2009-12-26T18:28:48.184170368Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000246,v2_pay_0000246,v2_benchmark_merchant,ord_0000515,INR,5464800,0,0,5464800,captured,True,True,True,2009-12-26T19:21:53.044568606Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000247,v2_pay_0000247,v2_benchmark_merchant,ord_0001366,INR,49080600,3172451,0,45908149,captured,True,True,True,2009-12-27T01:03:12.087329632Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000248,v2_pay_0000248,v2_benchmark_merchant,ord_0001052,INR,2283400,0,0,2283400,captured,True,True,True,2009-12-27T01:11:27.230148970Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000249,v2_pay_0000249,v2_benchmark_merchant,ord_0000649,INR,52013800,0,0,52013800,captured,True,True,True,2009-12-27T02:07:32.919383727Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000250,v2_pay_0000250,v2_benchmark_merchant,ord_0000475,INR,2810200,0,0,2810200,captured,True,True,True,2009-12-27T02:16:55.026043185Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000251,v2_pay_0000251,v2_benchmark_merchant,ord_0000300,INR,9526100,0,0,9526100,captured,True,True,True,2009-12-27T04:00:30.016771028Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000252,v2_pay_0000252,v2_benchmark_merchant,ord_0001024,INR,909500,0,0,909500,captured,True,True,True,2009-12-27T04:19:56.348963138Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000253,v2_pay_0000253,v2_benchmark_merchant,ord_0000180,INR,8115300,0,0,8115300,captured,True,True,True,2009-12-27T05:04:45.522876237Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000254,v2_pay_0000254,v2_benchmark_merchant,ord_0000779,INR,2335300,610276,0,1725024,captured,True,True,True,2009-12-27T05:05:06.700815181Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000255,v2_pay_0000255,v2_benchmark_merchant,ord_0001023,INR,3264000,0,0,3264000,captured,True,True,True,2009-12-27T08:40:14.249480871Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000256,v2_pay_0000256,v2_benchmark_merchant,ord_0001493,INR,6686500,0,0,6686500,captured,True,True,True,2009-12-27T10:49:42.480196222Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000257,v2_pay_0000257,v2_benchmark_merchant,ord_0000104,INR,1731000,0,0,1731000,captured,True,True,True,2009-12-27T11:50:31.414242531Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000258,v2_pay_0000258,v2_benchmark_merchant,ord_0000240,INR,1200000,152154,0,1047846,captured,True,True,True,2009-12-27T12:02:58.742157514Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000259,v2_pay_0000259,v2_benchmark_merchant,ord_0000764,INR,44758400,0,0,44758400,captured,True,True,True,2009-12-27T14:47:47.742699220Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000260,v2_pay_0000260,v2_benchmark_merchant,ord_0001271,INR,9696600,0,0,9696600,captured,True,True,True,2009-12-27T16:14:05.389046402Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000261,v2_pay_0000261,v2_benchmark_merchant,ord_0000705,INR,1231000,0,0,1231000,captured,True,True,True,2009-12-27T16:37:47.908359580Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000262,v2_pay_0000262,v2_benchmark_merchant,ord_0001277,INR,5112000,0,0,5112000,captured,True,True,True,2009-12-27T18:01:04.431760930Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000263,v2_pay_0000263,v2_benchmark_merchant,ord_0001471,INR,4284400,1012502,0,3271898,captured,True,True,True,2009-12-27T18:45:45.240072313Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000264,v2_pay_0000264,v2_benchmark_merchant,ord_0001535,INR,55341500,0,0,55341500,captured,True,True,True,2009-12-27T19:21:57.835403946Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000265,v2_pay_0000265,v2_benchmark_merchant,ord_0001495,INR,3482500,0,0,3482500,captured,True,True,True,2009-12-27T19:50:28.371538644Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0000266,v2_pay_0000266,v2_benchmark_merchant,ord_0001646,INR,199100,0,0,199100,captured,True,True,True,2009-12-27T20:56:46.537060591Z,SIMULATED_PAYMENT_LEDGER
