refund_request_id,label_simulated,stage_a_action,verification_result,posterior_probability,final_action,exceeds_original_captured_amount,verifier_result_in_flow,posterior_risk_band,execution_status,ground_truth_class
rr_0006538,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006539,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006540,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006541,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006542,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006543,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006544,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006545,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006546,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006547,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006548,True,AUTO_APPROVE,inconsistent,0.48310313006980515,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0006549,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006550,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006551,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006552,False,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,False,consistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006553,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006554,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006555,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006556,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006557,False,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006558,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006559,False,AUTO_APPROVE,inconclusive,0.022222222222222223,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006560,True,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,True,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0006561,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006562,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006563,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006564,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006565,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006566,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006567,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006568,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006569,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006570,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006571,False,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006572,False,VERIFY,consistent,0.02316375335874424,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006573,False,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006574,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006575,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006576,True,VERIFY,inconsistent,0.6822077314739403,RETURN_FIRST,False,inconsistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0006577,True,MANUAL_REVIEW,inconclusive,0.999999,MANUAL_REVIEW,True,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0006578,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006579,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006580,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006581,False,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006582,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006583,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006584,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006585,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006586,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006587,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006588,False,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006589,True,AUTO_APPROVE,inconsistent,0.2939506388065649,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0006590,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006591,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006592,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006593,True,AUTO_APPROVE,inconsistent,0.2939506388065649,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0006594,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006595,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006596,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006597,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006598,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006599,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006600,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006601,False,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006602,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006603,False,AUTO_APPROVE,inconsistent,0.2939506388065649,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006604,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006605,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006606,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006607,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006608,False,VERIFY,consistent,0.015804004897074477,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006609,False,VERIFY,inconclusive,0.8620689655172414,RETURN_FIRST,False,inconclusive,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006610,False,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006611,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006612,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006613,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006614,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006615,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006616,True,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,True,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0006617,True,VERIFY,inconsistent,0.6822077314739403,RETURN_FIRST,False,inconsistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0006618,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006619,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006620,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006621,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006622,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006623,False,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006624,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006625,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006626,False,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,False,consistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006627,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006628,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006629,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006630,False,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006631,False,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006632,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006633,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006634,False,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006635,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006636,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006637,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006638,False,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006639,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006640,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006641,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006642,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006643,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006644,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006645,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006646,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006647,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006648,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006649,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006650,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006651,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006652,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006653,True,VERIFY,inconsistent,0.8327165442709169,RETURN_FIRST,False,inconsistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0006654,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006655,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006656,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006657,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006658,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006659,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006660,False,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006661,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006662,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006663,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006664,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006665,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006666,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006667,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006668,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006669,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006670,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006671,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006672,False,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006673,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006674,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006675,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0006676,True,VERIFY,inconsistent,0.958155907987277,RETURN_FIRST,False,inconsistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
